REGIAO;UF;MUNICIPIO;PRODUTO;DATA_COLETA;VALOR_VENDA;BANDEIRA
NE;RN;NATAL;ETANOL;18/11/2025;4,25;BRANCA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,75;VIBRA
S;PR;CURITIBA;ETANOL;18/11/2025;4,75;VIBRA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,79;VIBRA
S;PR;CURITIBA;ETANOL;18/11/2025;4,79;VIBRA
NE;RN;NATAL;GASOLINA;18/11/2025;5,86;VIBRA
NE;RN;NATAL;ETANOL;18/11/2025;4,39;VIBRA
CO;GO;GOIANIA;GASOLINA;18/11/2025;6,47;VIBRA
CO;GO;GOIANIA;ETANOL;18/11/2025;4,87;VIBRA
CO;GO;GOIANIA;GASOLINA;18/11/2025;6,45;IPIRANGA
CO;GO;GOIANIA;ETANOL;18/11/2025;4,85;IPIRANGA
CO;GO;GOIANIA;GASOLINA;18/11/2025;6,44;ALE
CO;GO;GOIANIA;ETANOL;18/11/2025;4,79;ALE
N;TO;PALMAS;GASOLINA;18/11/2025;6,59;IPIRANGA
N;TO;PALMAS;ETANOL;18/11/2025;4,69;IPIRANGA
S;PR;CURITIBA;ETANOL;18/11/2025;4,79;IPIRANGA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,79;IPIRANGA
SE;ES;VITORIA;GASOLINA;18/11/2025;6,16;VIBRA
SE;ES;VITORIA;ETANOL;18/11/2025;4,79;VIBRA
CO;GO;GOIANIA;GASOLINA;18/11/2025;6,39;IPIRANGA
CO;GO;GOIANIA;ETANOL;18/11/2025;4,69;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;18/11/2025;6,49;VIBRA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,79;VIBRA
S;PR;CURITIBA;ETANOL;18/11/2025;4,79;VIBRA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,76;VIBRA
NE;MA;SAO LUIS;GASOLINA;18/11/2025;5,69;IPIRANGA
CO;GO;GOIANIA;GASOLINA;18/11/2025;6,44;BRANCA
CO;GO;GOIANIA;ETANOL;18/11/2025;4,84;BRANCA
CO;GO;GOIANIA;GASOLINA;18/11/2025;6,44;RAIZEN
CO;GO;GOIANIA;ETANOL;18/11/2025;4,79;RAIZEN
S;RS;PORTO ALEGRE;ETANOL;18/11/2025;4,59;BRANCA
S;RS;PORTO ALEGRE;GASOLINA;18/11/2025;5,93;BRANCA
S;SC;FLORIANOPOLIS;GASOLINA;18/11/2025;6,29;IPIRANGA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,75;IPIRANGA
S;PR;CURITIBA;ETANOL;18/11/2025;4,75;IPIRANGA
N;TO;PALMAS;GASOLINA;18/11/2025;6,58;BRANCA
N;TO;PALMAS;ETANOL;18/11/2025;4,67;BRANCA
N;TO;PALMAS;GASOLINA;18/11/2025;6,78;IPIRANGA
N;TO;PALMAS;ETANOL;18/11/2025;5,19;IPIRANGA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;18/11/2025;4,79;IPIRANGA
N;AM;MANAUS;GASOLINA;18/11/2025;6,98;ATEM' S
N;AM;MANAUS;ETANOL;18/11/2025;5,47;ATEM' S
S;PR;CURITIBA;GASOLINA;18/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;18/11/2025;4,79;IPIRANGA
N;TO;PALMAS;GASOLINA;18/11/2025;6,58;BRANCA
N;TO;PALMAS;ETANOL;18/11/2025;4,65;BRANCA
S;RS;PORTO ALEGRE;GASOLINA;18/11/2025;5,99;IPIRANGA
S;RS;PORTO ALEGRE;ETANOL;18/11/2025;4,66;IPIRANGA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,75;VIBRA
S;PR;CURITIBA;ETANOL;18/11/2025;4,75;VIBRA
S;PR;CURITIBA;GASOLINA;18/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;18/11/2025;4,79;IPIRANGA
S;SC;FLORIANOPOLIS;GASOLINA;18/11/2025;6,59;VIBRA
S;SC;FLORIANOPOLIS;ETANOL;18/11/2025;4,89;VIBRA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,39;VIBRA
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,09;VIBRA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,24;EQUADOR
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,19;EQUADOR
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,32;VIBRA
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,25;VIBRA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,39;VIBRA
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,29;VIBRA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,37;VIBRA
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,15;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,54;VIBRA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,49;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,79;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,47;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,65;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,58;RAIZEN
CO;GO;GOIANIA;ETANOL;19/11/2025;4,86;RAIZEN
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,42;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,79;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;VIBRA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,54;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;VIBRA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,74;IPIRANGA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,27;SETTA DISTRIBUIDORA
NE;PE;RECIFE;ETANOL;19/11/2025;3,99;SETTA DISTRIBUIDORA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;4,49;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,28;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;4,98;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;3,99;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,49;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;4,59;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,27;BRANCA
NE;PE;RECIFE;ETANOL;19/11/2025;3,97;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,35;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,64;VIBRA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,49;VIBRA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,39;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,64;IPIRANGA
NE;PI;TERESINA;ETANOL;19/11/2025;4,35;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,39;VIBRA
NE;RN;NATAL;ETANOL;19/11/2025;4,59;ALE
NE;RN;NATAL;GASOLINA;19/11/2025;5,99;ALE
NE;RN;NATAL;GASOLINA;19/11/2025;5,94;BRANCA
NE;RN;NATAL;ETANOL;19/11/2025;4,49;BRANCA
N;RO;PORTO VELHO;GASOLINA;19/11/2025;6,69;VIBRA
N;RO;PORTO VELHO;GASOLINA;19/11/2025;6,79;VIBRA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,19;VIBRA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,39;VIBRA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;5,99;BRANCA
SE;SP;SAO PAULO;ETANOL;19/11/2025;3,99;BRANCA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,19;IPIRANGA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,39;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,04;IPIRANGA
SE;SP;SAO PAULO;ETANOL;19/11/2025;3,89;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,39;IPIRANGA
SE;SP;SAO PAULO;ETANOL;19/11/2025;3,99;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,29;IPIRANGA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,19;IPIRANGA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;5,99;RAIZEN
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,17;RAIZEN
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,09;IPIRANGA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,29;IPIRANGA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,25;IPIRANGA
NE;AL;MACEIO;ETANOL;19/11/2025;4,94;IPIRANGA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,25;BRANCA
NE;AL;MACEIO;ETANOL;19/11/2025;4,99;BRANCA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,25;IPIRANGA
NE;AL;MACEIO;ETANOL;19/11/2025;4,95;IPIRANGA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,25;IPIRANGA
NE;AL;MACEIO;ETANOL;19/11/2025;4,95;IPIRANGA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,29;RAIZEN
NE;AL;MACEIO;ETANOL;19/11/2025;4,99;RAIZEN
NE;AL;MACEIO;GASOLINA;19/11/2025;6,25;VIBRA
NE;AL;MACEIO;ETANOL;19/11/2025;4,95;VIBRA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,29;VIBRA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,29;RAIZEN
NE;AL;MACEIO;ETANOL;19/11/2025;4,99;RAIZEN
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,13;IPIRANGA
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,29;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,13;ALE
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,69;ALE
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,13;IPIRANGA
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,57;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,13;RAIZEN
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,39;RAIZEN
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,19;VIBRA
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,49;VIBRA
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,13;RAIZEN
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,35;RAIZEN
NE;MA;SAO LUIS;GASOLINA;19/11/2025;5,50;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,87;LARCO
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,19;LARCO
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,89;VIBRA
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,21;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,98;BRANCA
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,24;BRANCA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,88;RAIZEN
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,19;RAIZEN
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,89;VIBRA
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,20;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,89;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,88;VIBRA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,87;VIBRA
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,19;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,62;BRANCA
S;PR;CURITIBA;ETANOL;19/11/2025;4,67;BRANCA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;VIBRA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;RAIZEN
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;RAIZEN
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;RAIZEN
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;RAIZEN
S;PR;CURITIBA;GASOLINA;19/11/2025;6,54;BRANCA
S;PR;CURITIBA;ETANOL;19/11/2025;4,55;BRANCA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;RAIZEN
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;RAIZEN
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;ON PETRO
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;ON PETRO
S;PR;CURITIBA;GASOLINA;19/11/2025;6,69;VIBRA
S;PR;CURITIBA;ETANOL;19/11/2025;4,69;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;RAIZEN
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;RAIZEN
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,29;VIBRA
S;RS;PORTO ALEGRE;ETANOL;19/11/2025;5,19;VIBRA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,10;VIBRA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,15;BRANCA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,23;BRANCA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,09;BRANCA
S;RS;PORTO ALEGRE;ETANOL;19/11/2025;4,69;BRANCA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,09;RAIZEN
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,39;RAIZEN
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,69;RAIZEN
N;RO;PORTO VELHO;GASOLINA;19/11/2025;6,76;VIBRA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,65;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,29;BRANCA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;5,89;VIBRA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,19;VIBRA
N;RO;PORTO VELHO;GASOLINA;19/11/2025;6,79;SABBÁ
N;RO;PORTO VELHO;ETANOL;19/11/2025;5,59;SABBÁ
NE;PE;RECIFE;GASOLINA;19/11/2025;6,39;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;4,49;VIBRA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;6,59;IPIRANGA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,69;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,29;BRANCA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;5,97;BRANCA
SE;SP;SAO PAULO;ETANOL;19/11/2025;4,07;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,62;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,25;BRANCA
SE;SP;SAO PAULO;GASOLINA;19/11/2025;5,89;RAIZEN
SE;SP;SAO PAULO;ETANOL;19/11/2025;3,99;RAIZEN
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,09;CHARRUA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,49;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;4,49;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,54;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,68;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,39;VIBRA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,59;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,18;VIBRA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;SABBÁ
NE;PI;TERESINA;ETANOL;19/11/2025;4,19;SABBÁ
NE;PI;TERESINA;GASOLINA;19/11/2025;5,79;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,39;VIBRA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,29;RAIZEN
NE;AL;MACEIO;ETANOL;19/11/2025;4,99;RAIZEN
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;VIBRA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,49;IPIRANGA
NE;PE;RECIFE;ETANOL;19/11/2025;4,29;IPIRANGA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,29;VIBRA
NE;PE;RECIFE;ETANOL;19/11/2025;3,99;VIBRA
NE;AL;MACEIO;GASOLINA;19/11/2025;6,29;BRANCA
NE;AL;MACEIO;ETANOL;19/11/2025;4,99;BRANCA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,09;IPIRANGA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,09;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,78;SABBÁ
NE;PI;TERESINA;ETANOL;19/11/2025;4,38;SABBÁ
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,29;IPIRANGA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;6,79;VIBRA
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,45;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,69;BRANCA
S;PR;CURITIBA;ETANOL;19/11/2025;4,69;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;IPIRANGA
NE;PI;TERESINA;ETANOL;19/11/2025;4,49;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,89;IPIRANGA
NE;PI;TERESINA;ETANOL;19/11/2025;4,58;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,89;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,19;VIBRA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,29;RAIZEN
S;RS;PORTO ALEGRE;ETANOL;19/11/2025;5,29;RAIZEN
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,19;VIBRA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,62;VIBRA
NE;PI;TERESINA;ETANOL;19/11/2025;4,25;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,29;RAIZEN
NE;PE;RECIFE;ETANOL;19/11/2025;3,99;RAIZEN
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
NE;CE;FORTALEZA;GASOLINA;19/11/2025;6,13;SP
NE;CE;FORTALEZA;ETANOL;19/11/2025;4,55;SP
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,26;BRANCA
S;RS;PORTO ALEGRE;ETANOL;19/11/2025;4,39;BRANCA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;RAIZEN
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;RAIZEN
NE;PI;TERESINA;GASOLINA;19/11/2025;5,69;IPIRANGA
NE;PI;TERESINA;ETANOL;19/11/2025;4,49;IPIRANGA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,29;IPIRANGA
NE;PE;RECIFE;ETANOL;19/11/2025;3,99;IPIRANGA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,62;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,19;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,99;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,39;BRANCA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,44;IPIRANGA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,84;IPIRANGA
CO;GO;GOIANIA;GASOLINA;19/11/2025;6,42;BRANCA
CO;GO;GOIANIA;ETANOL;19/11/2025;4,82;BRANCA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,15;ALE
S;PR;CURITIBA;ETANOL;19/11/2025;4,45;ALE
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;IPIRANGA
S;RS;PORTO ALEGRE;GASOLINA;19/11/2025;6,29;VIBRA
S;RS;PORTO ALEGRE;ETANOL;19/11/2025;4,79;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;IPIRANGA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;RAIZEN
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;RAIZEN
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;VIBRA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;VIBRA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,99;IPIRANGA
NE;PB;JOAO PESSOA;GASOLINA;19/11/2025;5,87;VIBRA
NE;PB;JOAO PESSOA;ETANOL;19/11/2025;4,17;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,54;BRANCA
S;PR;CURITIBA;ETANOL;19/11/2025;4,55;BRANCA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,69;BRANCA
S;PR;CURITIBA;ETANOL;19/11/2025;4,69;BRANCA
NE;PI;TERESINA;GASOLINA;19/11/2025;5,62;BRANCA
NE;PI;TERESINA;ETANOL;19/11/2025;4,19;BRANCA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,65;BRANCA
S;PR;CURITIBA;ETANOL;19/11/2025;4,65;BRANCA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;7,39;EQUADOR
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,29;EQUADOR
S;PR;CURITIBA;GASOLINA;19/11/2025;6,75;VIBRA
S;PR;CURITIBA;ETANOL;19/11/2025;4,75;VIBRA
NE;BA;SALVADOR;GASOLINA;19/11/2025;6,28;VIBRA
NE;BA;SALVADOR;ETANOL;19/11/2025;4,68;VIBRA
NE;PE;RECIFE;GASOLINA;19/11/2025;6,39;VIBRA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;IPIRANGA
N;AC;RIO BRANCO;GASOLINA;19/11/2025;6,95;BRANCA
N;AC;RIO BRANCO;ETANOL;19/11/2025;5,19;BRANCA
NE;RN;NATAL;GASOLINA;19/11/2025;5,82;ALE
NE;RN;NATAL;ETANOL;19/11/2025;3,99;ALE
S;PR;CURITIBA;GASOLINA;19/11/2025;6,79;IPIRANGA
S;PR;CURITIBA;ETANOL;19/11/2025;4,79;IPIRANGA
S;PR;CURITIBA;GASOLINA;19/11/2025;6,75;IPIRANGA
S;PR;CURITIBA;ETANOL;19/11/2025;4,75;IPIRANGA
N;RO;PORTO VELHO;GASOLINA;19/11/2025;6,79;IPIRANGA
N;RO;PORTO VELHO;ETANOL;19/11/2025;5,39;IPIRANGA
S;PR;CURITIBA;GASOLINA;20/11/2025;6,75;BRANCA
S;PR;CURITIBA;ETANOL;20/11/2025;4,75;BRANCA
S;PR;CURITIBA;GASOLINA;20/11/2025;6,77;IPIRANGA
S;PR;CURITIBA;ETANOL;20/11/2025;4,77;IPIRANGA
S;PR;CURITIBA;GASOLINA;20/11/2025;6,76;IPIRANGA
S;PR;CURITIBA;ETANOL;20/11/2025;4,79;IPIRANGA
N;AC;RIO BRANCO;GASOLINA;21/11/2025;7,29;VIBRA
N;AC;RIO BRANCO;ETANOL;21/11/2025;5,24;VIBRA
N;AC;RIO BRANCO;GASOLINA;21/11/2025;7,29;VIBRA
N;AC;RIO BRANCO;ETANOL;21/11/2025;5,09;VIBRA
N;AC;RIO BRANCO;GASOLINA;21/11/2025;7,39;VIBRA
N;AP;MACAPA;GASOLINA;24/11/2025;6,04;IPIRANGA
N;AP;MACAPA;ETANOL;24/11/2025;5,54;IPIRANGA
N;AP;MACAPA;GASOLINA;24/11/2025;5,94;BRANCA
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,29;VIBRA
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,29;VIBRA
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,58;VIBRA
NE;BA;SALVADOR;ETANOL;24/11/2025;4,88;VIBRA
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,29;VIBRA
NE;BA;SALVADOR;ETANOL;24/11/2025;4,69;VIBRA
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,28;RAIZEN
NE;BA;SALVADOR;ETANOL;24/11/2025;4,68;RAIZEN
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,27;VIBRA
NE;BA;SALVADOR;ETANOL;24/11/2025;4,67;VIBRA
NE;BA;SALVADOR;GASOLINA;24/11/2025;6,28;VIBRA
CO;DF;BRASILIA;GASOLINA;24/11/2025;6,25;BRANCA
CO;DF;BRASILIA;ETANOL;24/11/2025;4,45;BRANCA
CO;DF;BRASILIA;GASOLINA;24/11/2025;6,46;VIBRA
CO;DF;BRASILIA;GASOLINA;24/11/2025;5,99;RAIZEN
CO;DF;BRASILIA;GASOLINA;24/11/2025;6,27;RAIZEN
CO;DF;BRASILIA;GASOLINA;24/11/2025;5,85;NEXTA
CO;DF;BRASILIA;ETANOL;24/11/2025;4,37;NEXTA
CO;DF;BRASILIA;GASOLINA;24/11/2025;6,05;VIBRA
SE;ES;VITORIA;GASOLINA;24/11/2025;6,19;RAIZEN
SE;ES;VITORIA;ETANOL;24/11/2025;4,59;RAIZEN
SE;ES;VITORIA;GASOLINA;24/11/2025;6,19;RAIZEN
SE;ES;VITORIA;ETANOL;24/11/2025;4,99;RAIZEN
NE;MA;SAO LUIS;GASOLINA;24/11/2025;5,65;ALE
NE;MA;SAO LUIS;GASOLINA;24/11/2025;5,64;BRANCA
NE;MA;SAO LUIS;ETANOL;24/11/2025;4,65;BRANCA
